Time,Spot,Expiry,Call_Traded_Qty,Call IV,Call Bid,Call Ask,Call Bid_Qty,Call Ask_Qty,Call LTP,Strike,Put Bid,Put Ask,Put Bid_Qty,Put Ask_Qty,Put LTP,Put IV,Put_Traded_Qty,Moneyness,LogMoneyness,TimeToExpiry,Spread_Call,Spread_Put,Call_IV_Decimal,Put_IV_Decimal,Hour,Minute,Hour_sin,Hour_cos,Minute_sin,Minute_cos,RiskFreeRate,XGB_Call_Prediction,XGB_Put_Prediction,BS_Call_Price,BS_Put_Price,Call_Residuals,Put_Residuals
2024-02-02 13:05:00,21898.0,2024-02-15,6719,13.55,87.95,88.45,550,50,88.65,22350,454.3,456.65,400,200,485.95,15.4,549,0.9797762863534676,-0.020431012608344658,0.03409955129667655,0.5,2.349999999999966,0.1355,0.154,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,89.22757321758763,479.76951411950904,80.33510571880834,485.987796819094,-0.5775732175876271,6.180485880490949
2024-02-02 13:05:00,21898.0,2024-02-08,2078193,14.57,135.7,136.0,100,1400,135.95,22000,180.2,180.5,650,50,180.4,13.34,1498572,0.9953636363636363,-0.004647144907082722,0.014934595786751844,0.30000000000001137,0.30000000000001137,0.1457,0.1334,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,134.7319506411095,178.6636988318096,129.90198600335316,171.63293568254812,1.2180493588904824,1.7363011681904084
2024-02-02 13:05:00,21898.0,2024-02-15,73,14.32,681.85,685.4,400,400,664.45,21350,54.8,55.3,1850,50,54.4,15.76,4897,1.0256674473067915,0.02534356877659952,0.03409955129667655,3.5499999999999545,0.5,0.1432,0.1576,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,667.5478882423413,53.860406947467254,656.4763092628491,54.38466097149603,-3.0978882423412415,0.5395930525327444
2024-02-02 13:05:00,21898.0,2024-03-28,916,12.66,397.25,399.45,100,50,399.3,22300,539.85,543.85,100,600,550.15,15.37,254,0.9819730941704036,-0.018191370014839937,0.14908928435622482,2.1999999999999886,4.0,0.1266,0.1537,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,387.129202215423,561.4175954390703,353.03872904037416,604.5257268477617,12.170797784577019,-11.267595439070305
2024-02-02 13:05:00,21898.0,2024-02-15,1744,14.62,370.95,372.4,100,150,372.4,21750,140.9,141.55,100,50,141.4,14.65,6145,1.0068045977011495,0.006781550916540126,0.03409955129667655,1.4499999999999886,0.6500000000000057,0.1462,0.1465,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,370.2197209130136,141.44049762946452,358.87591750725187,142.46024607879008,2.1802790869863884,-0.040497629464510965
2024-02-02 13:05:00,21898.0,2024-02-15,7554,13.83,196.25,197.2,50,150,198.0,22050,264.6,265.85,250,300,263.45,13.97,4365,0.9931065759637189,-0.00691729344162179,0.03409955129667655,0.9499999999999886,1.25,0.1383,0.13970000000000002,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,193.62680302253284,267.04665647290676,184.82633553138294,269.2494138314578,4.37319697746716,-3.5966564729067727
2024-02-02 13:05:00,21898.0,2024-02-22,19,27.49,1020.9,1046.65,250,50,1195.9,21000,41.55,42.55,200,1800,42.45,16.43,1718,1.0427619047619048,0.04187287072781017,0.05326450680660126,25.750000000000114,1.0,0.2749,0.1643,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.072,1196.6054048423466,39.95896058071867,1165.71838854596,45.02365498532072,-0.7054048423465247,2.4910394192813357
2024-02-02 13:05:00,21898.0,2024-02-08,1159388,14.31,15.45,15.55,100,15550,15.45,22500,558.85,560.55,400,600,558.25,10.34,15830,0.9732444444444445,-0.02712000075914127,0.014934595786751844,0.10000000000000142,1.6999999999999318,0.1431,0.10339999999999999,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,18.11651570178924,561.9797021174163,13.369222706336359,556.2001043581695,-2.6665157017892405,-3.729702117416309
2024-02-02 13:05:00,21898.0,2024-02-29,2382,12.77,547.75,549.6,50,150,548.45,21650,182.0,182.75,200,850,184.3,14.88,5319,1.0114549653579676,0.011389854002734274,0.07242946231652597,1.8500000000000227,0.75,0.1277,0.14880000000000002,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,545.6904740844184,184.89069749621103,507.91154723505315,198.20677472857187,2.759525915581662,-0.5906974962110212
2024-02-02 13:05:00,21898.0,2024-02-22,366,13.02,302.0,308.05,50,50,300.0,21950,255.9,261.8,50,50,265.0,14.4,283,0.997630979498861,-0.0023718310699472112,0.05326450680660126,6.050000000000011,5.900000000000006,0.13019999999999998,0.14400000000000002,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.072,299.94718340888903,261.9114956609192,278.6272809888451,274.3792004338684,0.05281659111096815,3.0885043390808278
2024-02-02 13:05:00,21898.0,2024-03-28,1040,12.46,95.25,96.3,150,1250,96.0,23300,1185.55,1240.0,50,50,1245.6,16.37,9,0.9398283261802575,-0.06205805212042177,0.14908928435622482,1.0499999999999972,54.450000000000045,0.1246,0.1637,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,95.34647525996616,1243.662182884338,79.63365234584262,1317.5583239365842,0.6535247400338449,1.937817115661801
2024-02-02 13:05:00,21898.0,2024-02-08,1535,17.9,532.85,534.4,50,50,524.15,21450,28.45,28.55,150,2300,28.5,15.62,275577,1.020885780885781,0.02067066307720726,0.014934595786751844,1.5499999999999545,0.10000000000000142,0.179,0.1562,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,531.9028100976502,27.392492232177574,530.3918008813416,23.39758294567855,-7.75281009765024,1.107507767822426
2024-02-02 13:05:00,21898.0,2024-02-08,354,21.52,716.8,720.15,150,200,718.0,21250,14.05,14.15,12350,5500,14.05,16.72,140351,1.0304941176470588,0.03003841308080728,0.014934595786751844,3.3500000000000227,0.09999999999999964,0.2152,0.1672,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,720.8610146682659,13.469796747273449,723.9109213989177,10.843034833973888,-2.8610146682658524,0.5802032527265517
2024-02-02 13:05:00,21898.0,2024-02-29,77162,12.36,130.2,130.65,400,250,130.3,22500,603.65,605.6,200,500,604.35,14.82,9731,0.9732444444444445,-0.02712000075914127,0.07242946231652597,0.45000000000001705,1.9500000000000455,0.12359999999999999,0.1482,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,127.58109593508198,618.0739702882238,111.19347691652729,651.223559826798,2.7189040649180356,-13.723970288223768
2024-02-02 13:05:00,21898.0,2024-02-29,6586,12.71,359.6,360.6,500,100,361.6,21950,291.05,291.9,50,200,291.5,14.75,7955,0.997630979498861,-0.0023718310699472112,0.07242946231652597,1.0,0.8499999999999659,0.12710000000000002,0.1475,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,358.91287292289417,298.0083828291372,327.18215240287464,319.1180591902212,2.687127077105856,-6.50838282913719
2024-02-02 13:05:00,21898.0,2024-03-28,66,12.02,1014.25,1042.2,50,50,1012.15,21300,189.35,191.15,100,200,189.6,15.94,1886,1.028075117370892,0.027688235735853675,0.14908928435622482,27.950000000000045,1.8000000000000114,0.1202,0.1594,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,1003.4509761697664,191.595406464412,941.9542987710847,213.41119473345498,8.699023830233614,-1.9954064644120137
2024-02-02 13:05:00,21898.0,2024-02-08,468180,14.04,49.15,49.25,550,150,49.15,22250,342.8,343.8,350,650,341.0,12.27,20327,0.9841797752808988,-0.0159467001610161,0.014934595786751844,0.10000000000000142,1.0,0.1404,0.12269999999999999,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,49.98377045394773,344.37728162794156,45.15113266708249,336.2028040507321,-0.8337704539477286,-3.3772816279415565
2024-02-02 13:05:00,21898.0,2024-02-15,8548,15.02,407.1,408.2,150,200,408.6,21700,126.15,126.75,1200,350,125.95,14.72,17912,1.0091244239631336,0.00908304790481927,0.03409955129667655,1.099999999999966,0.5999999999999943,0.1502,0.1472,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,407.90208499978144,125.84650532348496,397.30099933693964,126.24001623137337,0.6979150002185861,0.10349467651504085
2024-02-02 13:05:00,21898.0,2024-03-28,74,12.6,584.9,588.65,550,550,575.65,21950,385.55,388.35,200,900,383.45,15.1,96,0.997630979498861,-0.0023718310699472112,0.14908928435622482,3.75,2.8000000000000114,0.126,0.151,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,567.4822870300341,384.1933002059104,522.4336458252001,419.71157642051,8.167712969965919,-0.7433002059104297
2024-02-02 13:05:00,21898.0,2024-03-28,95,16.53,764.9,786.7,50,50,883.95,21650,280.6,283.65,50,50,289.7,15.72,124,1.0114549653579676,0.011389854002734274,0.14908928435622482,21.800000000000068,3.0499999999999545,0.1653,0.1572,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,864.0825877969291,290.6787551679954,825.7474513833549,318.06489026931376,19.8674122030709,-0.9787551679954163
2024-02-02 13:05:00,21898.0,2024-02-08,52779,16.52,403.3,404.35,600,600,403.95,21600,48.65,48.8,2400,2150,48.85,14.92,797465,1.0137962962962963,0.013701993761113848,0.014934595786751844,1.0500000000000114,0.14999999999999858,0.16519999999999999,0.1492,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,401.8855174356686,47.42853899344209,398.5109566026913,42.0604192767978,2.0644825643313993,1.4214610065579123
2024-02-02 13:05:00,21898.0,2024-02-29,134902,12.52,332.35,333.2,400,200,332.35,22000,314.65,315.55,1000,1000,314.05,14.78,119648,0.9953636363636363,-0.004647144907082722,0.07242946231652597,0.8499999999999659,0.9000000000000341,0.1252,0.1478,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,328.4513673553629,324.6426030268685,297.357647872941,344.3866559138314,3.898632644637132,-10.592603026868517
2024-02-02 13:05:00,21898.0,2024-02-29,20317,12.31,103.7,104.05,200,50,104.0,22600,677.85,682.25,50,400,684.3,14.68,707,0.9689380530973452,-0.031554597827007015,0.07242946231652597,0.3499999999999943,4.399999999999977,0.1231,0.14679999999999999,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,102.82871590998093,685.9286694033908,87.77901326563278,721.8204998477268,1.1712840900190713,-1.6286694033908589
2024-02-02 13:05:00,21898.0,2024-03-28,17,11.15,901.9,928.85,50,50,874.0,21450,225.65,227.45,50,50,225.0,15.54,198,1.020885780885781,0.02067066307720726,0.14908928435622482,26.950000000000045,1.799999999999983,0.1115,0.15539999999999998,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,866.0102466238513,221.32078333417212,805.5248912466541,245.5953766874436,7.989753376148656,3.67921666582788
2024-02-02 13:05:00,21898.0,2024-02-08,6402,18.36,577.85,579.45,100,50,576.25,21400,23.8,23.9,6300,6350,23.9,15.88,458321,1.0232710280373831,0.023004386423427305,0.014934595786751844,1.6000000000000227,0.09999999999999787,0.18359999999999999,0.1588,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,576.0845974785552,23.06590148376108,575.8979731601939,19.259610380398044,0.16540252144477563,0.8340985162389174
2024-02-02 13:05:00,21898.0,2024-02-29,45608,12.43,234.65,235.3,1300,50,235.4,22200,412.7,413.95,750,800,415.8,14.61,20682,0.9863963963963964,-0.013696980427000576,0.07242946231652597,0.6500000000000057,1.25,0.1243,0.1461,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,231.14531981947948,422.91579202185676,207.08370101454784,450.000382933722,4.254680180520523,-7.115792021856748
2024-02-02 13:05:00,21898.0,2024-02-08,242840,15.66,3.3,3.35,6700,46150,3.35,22850,894.4,899.35,100,50,938.0,22.2,27,0.9583369803063457,-0.04255580888898055,0.014934595786751844,0.050000000000000266,4.9500000000000455,0.1566,0.222,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,6.939520853875877,910.6992678115203,2.6808371723878395,921.1141380736663,-3.5895208538758765,27.300732188479742
2024-02-02 13:05:00,21898.0,2024-02-29,847,12.37,895.7,904.45,200,150,897.2,21200,86.55,86.85,400,450,86.55,15.91,29896,1.0329245283018869,0.03239412677326645,0.07242946231652597,8.75,0.29999999999999716,0.12369999999999999,0.1591,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,894.754682822484,92.02358304239306,849.2479918434801,97.32727729059252,2.445317177516017,-5.473583042393059
2024-02-02 13:05:00,21898.0,2024-02-15,5,18.2,1125.5,1155.45,500,250,1140.0,20850,16.1,16.35,200,50,16.65,17.49,628,1.0502637889688249,0.04904136020642265,0.03409955129667655,29.950000000000045,0.25,0.182,0.17489999999999997,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,1151.6612374739816,15.29193470829614,1132.59060644676,15.395125666796048,-11.6612374739816,1.3580652917038591
2024-02-02 13:05:00,21898.0,2024-03-28,172,12.58,290.2,293.35,50,300,293.35,22550,671.05,688.45,50,50,666.45,14.4,5,0.9710864745011086,-0.029339757497454214,0.14908928435622482,3.150000000000034,17.40000000000009,0.1258,0.14400000000000002,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,288.0863365597561,666.6965532394861,254.84073872040062,720.903122911117,5.263663440243931,-0.24655323948604746
2024-02-02 13:05:00,21898.0,2024-03-28,25,12.82,330.95,333.9,100,1050,336.2,22450,615.8,630.8,50,50,619.2,14.75,5,0.9754120267260579,-0.024895305737030183,0.14908928435622482,2.9499999999999886,15.0,0.1282,0.1475,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,330.6918014091334,622.1333232300167,298.27696834028575,670.5608783142452,5.508198590866584,-2.93332323001664
2024-02-02 13:05:00,21898.0,2024-03-28,160,13.16,709.95,713.7,400,200,716.4,21750,312.1,315.35,1100,50,317.8,15.5,285,1.0068045977011495,0.006781550916540126,0.14908928435622482,3.75,3.25,0.1316,0.155,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,696.799927879616,319.96069021966196,658.0074054491961,348.87190504815317,19.60007212038397,-2.1606902196619444
2024-02-02 13:05:00,21898.0,2024-03-28,1012,12.5,129.95,131.35,50,100,129.75,23100,1033.7,1073.45,50,50,1018.9,13.59,12,0.947965367965368,-0.05343730907651465,0.14908928435622482,1.4000000000000057,39.75,0.125,0.1359,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,131.08028169698355,1017.502519916372,112.100839100548,1090.3194754827782,-1.3302816969835476,1.397480083628011
2024-02-02 13:05:00,21898.0,2024-02-22,7,12.63,650.75,696.05,450,150,670.0,21400,91.95,93.9,200,600,100.0,15.25,959,1.0232710280373831,0.023004386423427305,0.05326450680660126,45.299999999999955,1.9500000000000028,0.1263,0.1525,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.072,673.5357469490154,92.70930174532987,640.7880357673748,97.58617523852445,-3.535746949015447,7.290698254670133
2024-02-02 13:05:00,21898.0,2024-02-22,302,13.17,528.05,538.85,50,50,523.05,21600,135.75,137.35,250,200,139.0,14.96,688,1.0137962962962963,0.013701993761113848,0.05326450680660126,10.800000000000068,1.5999999999999943,0.1317,0.1496,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.072,519.9082025965527,140.62550082374673,496.18482536876945,146.40298667121988,3.141797403447299,-1.6255008237467337
2024-02-02 13:05:00,21898.0,2024-03-28,109,12.62,76.0,77.1,100,50,74.25,23450,1315.75,1398.25,250,250,1237.85,10.06,1,0.933816631130064,-0.06847518644105521,0.14908928435622482,1.0999999999999943,82.5,0.12619999999999998,0.10060000000000001,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,78.36440370005221,1242.9742283404885,63.92444035929293,1324.850326973301,-4.114403700052208,-5.124228340488571
2024-02-02 13:05:00,21898.0,2024-02-29,3,13.64,1287.05,1313.55,500,500,1315.0,20750,39.85,40.15,1900,50,40.15,16.86,2763,1.0553253012048194,0.05384906177452595,0.07242946231652597,26.5,0.29999999999999716,0.1364,0.1686,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,1315.7983232305232,40.1996606788166,1268.0400377080623,44.35982122035102,-0.7983232305232377,-0.04966067881660052
2024-02-02 13:05:00,21898.0,2024-02-15,10653,14.52,337.95,339.1,200,100,340.75,21800,157.5,158.15,1050,1000,157.9,14.57,23063,1.0044954128440367,0.004485338656189784,0.03409955129667655,1.150000000000034,0.6500000000000057,0.1452,0.1457,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,336.0678150431886,159.20415944307933,326.29745600388196,160.0449854180206,4.682184956811398,-1.3041594430793282
2024-02-02 13:05:00,21898.0,2024-02-29,27,23.97,930.95,952.8,200,200,1120.55,21150,80.1,80.55,150,100,79.85,16.01,3023,1.0353664302600474,0.034755402958946274,0.07242946231652597,21.84999999999991,0.45000000000000284,0.2397,0.16010000000000002,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,1126.4907320244693,82.8814403080969,1079.7535799248599,89.37415852785398,-5.940732024469298,-3.0314403080969043
2024-02-02 13:05:00,21898.0,2024-02-29,18582,12.41,66.25,66.5,200,250,66.4,22800,835.2,848.65,50,100,844.65,15.08,197,0.9604385964912281,-0.04036522750916191,0.07242946231652597,0.25,13.449999999999932,0.1241,0.1508,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,68.14937132102841,849.4795532865937,55.129114324873626,885.3620300932344,-1.7493713210284056,-4.82955328659375
2024-02-02 13:05:00,21898.0,2024-03-28,96,12.47,88.0,89.45,150,50,86.05,23350,1214.45,1286.05,50,50,1254.65,15.2,1,0.9378158458244111,-0.06420167566367317,0.14908928435622482,1.4500000000000028,71.59999999999991,0.1247,0.152,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,88.5338645101192,1253.6888453502434,73.21772338157916,1329.7307002086418,-2.4838645101192043,0.961154649756736
2024-02-02 13:05:00,21898.0,2024-03-28,375,12.5,164.0,165.7,50,150,158.7,22950,938.7,962.6,50,50,962.65,15.48,4,0.954161220043573,-0.04692262805532103,0.14908928435622482,1.6999999999999886,23.899999999999977,0.125,0.1548,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,164.3016577987819,957.2350825213125,141.93720543672134,1027.2341669939688,-5.6016577987819005,5.414917478687471
2024-02-02 13:05:00,21898.0,2024-02-15,1057,14.77,441.45,443.55,100,400,425.8,21650,112.55,113.25,50,250,111.9,15.0,6402,1.0114549653579676,0.011389854002734274,0.03409955129667655,2.1000000000000227,0.7000000000000028,0.1477,0.15,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,438.9454114967666,113.49421652037472,427.74350433886866,114.39540698010296,-13.145411496766599,-1.5942165203747152
2024-02-02 13:05:00,21898.0,2024-02-08,441,21.09,622.7,625.95,50,100,627.8,21350,19.95,20.1,2050,13150,19.95,16.15,178674,1.0256674473067915,0.02534356877659952,0.014934595786751844,3.25,0.15000000000000213,0.2109,0.16149999999999998,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,631.3260854952059,19.422195525002735,634.6408075563631,15.870974154305713,-3.5260854952059617,0.5278044749972644
2024-02-02 13:05:00,21898.0,2024-02-29,3,13.47,1376.3,1396.65,400,100,1409.0,20650,33.8,34.05,150,50,34.35,17.14,3135,1.0604358353510897,0.05867998904419145,0.07242946231652597,20.350000000000136,0.25,0.13470000000000001,0.1714,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,1410.5832550715204,33.31294898774536,1361.751605291247,37.575291917585446,-1.583255071520398,1.0370510122546435
2024-02-02 13:05:00,21898.0,2024-02-15,175,13.37,597.6,600.95,400,400,591.55,21450,70.25,70.75,50,700,70.0,15.42,4519,1.020885780885781,0.02067066307720726,0.03409955129667655,3.3500000000000227,0.5,0.13369999999999999,0.1542,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,576.4065374795464,69.08520820764716,563.4090694848564,69.31503614811118,15.143462520453568,0.9147917923528439
2024-02-02 13:05:00,21898.0,2024-02-29,3728,14.2,6.8,6.9,1100,2000,6.85,23850,1818.55,1872.9,50,50,1836.35,21.67,7,0.9181551362683438,-0.0853889088831171,0.07242946231652597,0.10000000000000053,54.350000000000136,0.142,0.2167,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,10.737470187154202,1836.0217339119736,5.549517668691067,1885.7796799263779,-3.887470187154202,0.3282660880263393
2024-02-02 13:05:00,21898.0,2024-02-29,3528,12.35,174.85,175.45,650,200,176.15,22350,502.05,504.2,50,400,504.35,14.66,772,0.9797762863534676,-0.020431012608344658,0.07242946231652597,0.5999999999999943,2.1499999999999773,0.1235,0.1466,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,172.91375567276918,514.5212885667916,152.79437662919008,544.919287376606,3.2362443272308212,-10.171288566791532
2024-02-02 13:05:00,21898.0,2024-02-29,1055,13.18,809.95,816.85,100,200,815.7,21300,103.0,103.45,50,400,103.0,15.7,28661,1.028075117370892,0.027688235735853675,0.07242946231652597,6.899999999999977,0.45000000000000284,0.1318,0.157,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,814.626707981959,107.81833445594748,776.6929883469493,114.94020115898093,1.073292018041002,-4.818334455947479
2024-02-02 13:05:00,21898.0,2024-02-29,36065,13.48,13.95,14.1,2350,350,14.0,23500,1476.1,1486.1,250,100,1506.7,20.11,180,0.9318297872340425,-0.07060511269888015,0.07242946231652597,0.15000000000000036,10.0,0.1348,0.2011,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,17.93195988761454,1505.0655665912345,11.413493414988807,1553.3456111468986,-3.931959887614539,1.634433408765517
2024-02-02 13:05:00,21898.0,2024-03-28,634,12.54,271.55,273.6,100,1400,272.8,22600,711.75,715.2,100,400,708.9,15.29,182,0.9689380530973452,-0.031554597827007015,0.14908928435622482,2.0500000000000114,3.4500000000000455,0.12539999999999998,0.15289999999999998,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,265.27028970206084,732.7225503649825,237.04319123709502,781.3572435107344,7.529710297939175,-23.822550364982476
2024-02-02 13:05:00,21898.0,2024-02-15,3340,14.06,305.65,306.95,50,400,306.6,21850,175.1,175.9,900,350,173.25,14.45,8438,1.0021967963386729,0.002194386909634098,0.03409955129667655,1.3000000000000114,0.8000000000000114,0.1406,0.1445,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,300.03356571459335,176.96155795889172,289.6072456386046,178.57007703619274,6.566434285406672,-3.711557958891717
2024-02-02 13:05:00,21898.0,2024-02-29,2,28.0,1471.55,1495.9,400,500,1650.05,20550,28.45,28.55,100,100,28.65,17.43,3431,1.065596107055961,0.06353436750898946,0.07242946231652597,24.350000000000136,0.10000000000000142,0.28,0.1743,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,1651.5516141083172,27.601608862585408,1606.5681050445965,31.884324660009725,-1.5016141083171988,1.0483911374145904
2024-02-02 13:05:00,21898.0,2024-02-29,6186,12.42,74.6,75.15,2250,1850,74.45,22750,793.85,810.0,50,200,797.75,14.64,7,0.9625494505494505,-0.0381698369457263,0.07242946231652597,0.5500000000000114,16.149999999999977,0.1242,0.1464,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,78.01883741449547,798.0238606711246,62.64159055780601,837.773593642316,-3.568837414495462,-0.2738606711245666
2024-02-02 13:05:00,21898.0,2024-02-29,28,25.93,1677.1,1729.95,150,400,1832.25,20300,17.15,17.3,2150,1250,17.3,17.78,31533,1.07871921182266,0.07577442240349147,0.07242946231652597,52.850000000000136,0.15000000000000213,0.2593,0.1778,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,1838.3044024674964,15.073468900081593,1787.6792269914222,19.015663600322682,-6.054402467496402,2.2265310999184074
2024-02-02 13:05:00,21898.0,2024-02-15,34106,13.48,55.1,55.5,50,1100,55.5,22500,570.4,573.35,400,100,588.5,13.38,585,0.9732444444444445,-0.02712000075914127,0.03409955129667655,0.3999999999999986,2.9500000000000455,0.1348,0.1338,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.093,58.187801060733364,580.212426028047,49.37372654443698,579.1093020055632,-2.6878010607333636,8.287573971952952
2024-02-02 13:05:00,21898.0,2024-02-29,88,18.7,850.5,864.65,500,500,850.0,21250,94.75,95.2,300,1500,93.75,15.74,4227,1.0304941176470588,0.03003841308080728,0.07242946231652597,14.149999999999977,0.45000000000000284,0.187,0.1574,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.068,951.7334602974552,98.19551537752704,908.4928825997013,104.74261878252582,-101.73346029745517,-4.445515377527045
2024-02-02 13:05:00,21898.0,2024-02-22,605,13.4,422.9,427.95,150,100,419.95,21750,178.15,185.5,250,100,199.85,15.48,98,1.0068045977011495,0.006781550916540126,0.05326450680660126,5.050000000000011,7.349999999999994,0.134,0.1548,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.072,423.2125242618149,198.90868376257822,400.03943237338717,208.4223365640919,-3.2625242618149173,0.9413162374217734
2024-02-02 13:05:00,21898.0,2024-03-28,963,12.12,1273.5,1282.85,100,100,1273.5,21000,138.3,138.8,50,750,138.25,16.54,20798,1.0427619047619048,0.04187287072781017,0.14908928435622482,9.349999999999909,0.5,0.12119999999999999,0.1654,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.073,1244.7889121752414,144.3609125818648,1190.1723998766574,156.2965929712691,28.71108782475858,-6.110912581864795
2024-02-02 13:05:00,21898.0,2024-02-22,824,12.88,117.45,120.95,150,50,118.0,22400,507.55,543.45,150,450,406.05,6.75,2,0.9775892857142857,-0.02266565040976101,0.05326450680660126,3.5,35.900000000000034,0.1288,0.0675,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.072,123.0120560227897,403.55918225592177,104.91700330367348,435.23399838751357,-5.012056022789693,2.4908177440782424
2024-02-02 13:05:00,21898.0,2024-02-08,1359994,14.23,93.35,93.55,1750,1050,93.4,22100,237.45,237.95,1200,1150,237.45,12.95,613185,0.9908597285067874,-0.00918230007247392,0.014934595786751844,0.20000000000000284,0.5,0.1423,0.1295,13,5,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.144,92.44577670016497,236.30107976628278,87.4886686793825,229.47685100270246,0.9542232998350357,1.148920233717206
